GENDER,WORK_COUNTRY,AGE,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,avg_discount,Points_Sum,Point_NotFlight,GENDER_label,WORK_COUNTRY_label
Male,CN,61.0,12,9985,4802.0,4936.0,15543,58,42.18181818,164,0.73826031,9985,0,1,15
Female,CN,29.0,19,10543,9569.0,2490.0,15371,133,26.33333333,93,0.7465181190000001,10543,0,0,15
Male,CN,52.0,8,9985,6260.0,4668.0,12106,140,56.14285714,361,0.947667272,9985,0,1,15
Male,CN,37.0,14,8606,3898.0,6553.0,19046,32,47.46153846,254,0.602339599,8606,0,1,15
Male,CN,61.0,16,10022,0.0,9831.0,23709,2,19.53333333,86,0.483813742,10022,0,1,15
Male,CN,44.0,12,10121,0.0,10225.0,16550,2,28.72727273,70,0.692879758,10121,0,1,15
Male,CN,37.0,15,10721,7148.0,3657.0,14870,31,42.5,116,0.771036315,10721,0,1,15
Male,CN,49.0,15,7987,7028.0,3020.0,23041,18,49.28571429,200,0.497573022,7987,0,1,15
Male,CN,43.0,16,7531,7187.0,3512.0,19709,122,38.8,155,0.581686032,7839,1,1,15
Female,CN,40.0,6,8196,6805.0,1575.0,15271,103,121.8,441,0.75072032,8696,2,0,15
Male,CN,48.0,13,9638,4296.0,6249.0,16564,16,42.75,150,0.692073171,9638,0,1,15
Female,CN,39.0,8,10428,1920.0,3252.0,12989,20,57.71428571,268,0.882479791,10428,0,0,15
Male,CN,37.0,10,9382,6251.0,2815.0,14795,339,32.66666667,177,0.774680635,9382,0,1,15
Male,CN,34.0,16,9490,4004.0,7423.0,15809,133,31.4,83,0.724863685,9490,0,1,15
Male,JP,60.0,10,10320,4251.0,7134.0,13244,10,74.88888889,259,0.8652385990000001,12755,1,1,35
Male,CN,35.0,6,10917,9162.0,0.0,13368,410,61.6,289,0.857151406,10917,0,1,15
Male,CN,61.0,6,6300,4790.0,2200.0,16932,95,112.2,418,0.676666667,6300,0,1,15
Male,CN,51.0,8,11191,3178.0,4786.0,15209,179,77.28571429,135,0.753314485,11191,0,1,15
Male,CN,45.0,9,8608,918.0,8113.0,20231,100,58.5,222,0.566168751,8608,0,1,15
Male,CN,51.0,8,11784,0.0,9018.0,29444,123,30.14285714,109,0.388998777,11784,0,1,15
Male,CN,61.0,14,7385,10479.0,637.0,18520,266,32.30769231,243,0.618417927,7385,0,1,15
Male,CN,39.0,16,8152,2948.0,7253.0,17376,22,41.66666667,294,0.6591010589999999,8152,0,1,15
Female,CN,30.0,12,7513,7949.0,1876.0,21865,244,22.45454545,125,0.5237640060000001,7513,0,0,15
Male,CN,47.0,15,7452,5692.0,5585.0,21539,199,35.28571429,136,0.53158921,7452,0,1,15
Male,CN,40.0,16,10697,7177.0,1695.0,16220,163,30.66666667,132,0.7059112209999999,10697,0,1,15
Male,CN,51.0,9,8202,3310.0,4148.0,14684,90,73.5,148,0.779720104,8202,0,1,15
Male,CN,44.0,11,7105,3843.0,4995.0,18947,106,50.5,176,0.604257666,7105,0,1,15
Female,CN,42.0,13,10452,2176.0,8094.0,18292,37,31.08333333,85,0.625873606,10452,0,0,15
Female,CN,33.0,8,10460,4982.0,658.0,13132,144,73.28571429,448,0.87173774,10460,0,0,15
Male,CN,49.0,16,6981,4654.0,7575.0,24878,128,29.53333333,102,0.46012702,6981,0,1,15
Male,CN,50.0,15,10620,6965.0,5030.0,13381,14,49.71428571,146,0.8553815109999999,10620,0,1,15
Male,CN,42.0,12,9226,3061.0,847.0,16661,227,33.90909091,241,0.686864534,9226,0,1,15
Female,CN,44.0,9,8565,9869.0,554.0,16435,287,47.5,218,0.696271372,8565,0,0,15
Male,CN,30.0,14,11010,1652.0,9483.0,17046,11,44.07692308,202,0.671246627,11010,0,1,15
Male,CN,47.0,15,8436,6585.0,4496.0,17753,106,34.35714286,80,0.644501211,8436,0,1,15
Male,CN,40.0,14,9498,0.0,9982.0,14549,85,18.30769231,56,0.786290467,9498,0,1,15
Male,CN,55.0,7,10346,1471.0,8235.0,14273,37,62.66666667,119,0.801428571,10346,0,1,15
Male,CN,33.0,13,9144,2300.0,2916.0,16205,49,46.75,239,0.705780932,9444,2,1,15
Male,CN,35.0,18,7786,7072.0,3972.0,22768,17,41.23529412,137,0.502317727,7786,0,1,15
Male,CN,48.0,10,8945,1373.0,9525.0,14309,7,48.0,186,0.799217975,8945,0,1,15
Male,CN,38.0,9,10810,6500.0,4860.0,16057,275,27.625,84,0.712128667,10810,0,1,15
Male,CN,48.0,14,10736,0.0,11167.0,14073,23,22.46153846,109,0.812517587,10736,0,1,15
Male,CN,47.0,11,9680,6394.0,4135.0,13198,33,68.6,229,0.8662661009999999,9680,0,1,15
Male,CN,48.0,14,8853,0.0,10324.0,19383,70,22.61538462,123,0.589757519,8853,0,1,15
Male,CN,32.0,11,7737,0.0,9788.0,16618,116,40.5,193,0.68788362,7737,0,1,15
Male,CN,47.0,9,9720,4412.0,5602.0,14908,2,90.5,329,0.7666910379999999,9720,0,1,15
Male,CN,43.0,11,8228,3865.0,6479.0,18689,93,39.0,157,0.611475199,8228,0,1,15
Male,CN,39.0,15,10309,7006.0,3999.0,12828,268,32.64285714,175,0.8908005920000001,10309,0,1,15
Male,CN,55.0,14,10772,6556.0,3401.0,14559,109,40.76923077,105,0.7848485470000001,10772,0,1,15
Male,CN,48.0,8,8983,9611.0,742.0,14933,152,82.42857143,434,0.7651804729999999,8983,0,1,15
Male,CN,37.0,15,10651,8685.0,1526.0,13292,76,34.35714286,290,0.8596448990000001,10651,0,1,15
Male,CN,33.0,17,8892,6026.0,4163.0,19740,14,33.1875,219,0.57870618,8892,0,1,15
Male,CN,38.0,10,11052,0.0,1232.0,14014,235,43.66666667,200,0.815094192,11765,1,1,15
Male,CN,31.0,9,9034,2112.0,7048.0,15996,119,43.625,183,0.7140560140000001,9034,0,1,15
Male,CN,47.0,10,9539,3143.0,6970.0,17265,32,56.0,221,0.661495511,9539,0,1,15
Female,AU,27.0,4,6402,3319.0,3258.0,16624,21,124.0,372,0.686973051,6402,0,0,5
Female,CN,29.0,13,5208,6927.0,1924.0,22763,65,53.66666667,194,0.501682116,5208,0,0,15
Male,CN,45.0,14,10654,6436.0,4200.0,13581,205,34.0,139,0.8407834470000001,10654,0,1,15
Male,AU,36.0,16,9482,6823.0,3810.0,15368,37,41.8,114,0.7429131959999999,9482,0,1,5
Female,CN,40.0,13,9278,10812.0,0.0,14647,489,15.0,44,0.779449717,9278,0,0,15
Male,CN,47.0,9,8874,2439.0,7386.0,15816,79,75.75,267,0.721758978,8874,0,1,15
Male,CN,53.0,9,7412,0.0,10131.0,17944,12,21.75,71,0.6361396570000001,7412,0,1,15
Male,CN,35.0,12,7827,2090.0,7302.0,18498,30,56.09090909,199,0.616663964,7827,0,1,15
Male,CN,44.0,11,9410,4687.0,5444.0,17065,36,68.4,161,0.668399648,9410,0,1,15
Female,CN,37.0,2,10553,5800.0,0.0,15208,444,86.0,86,0.750013151,10553,0,0,15
Female,CN,24.0,2,6030,6100.0,0.0,15208,402,90.0,90,0.75,6030,0,0,15
Female,AU,45.0,2,6030,3000.0,3100.0,15208,353,23.0,23,0.75,6030,0,0,5
Female,CN,24.0,2,6030,6100.0,0.0,15208,412,41.0,41,0.75,6030,0,0,15
Female,CN,30.0,15,8233,10429.0,754.0,18160,252,34.21428571,152,0.628078194,8233,0,0,15
Female,CN,37.0,11,8725,4390.0,5277.0,15351,160,50.7,171,0.742987428,8725,0,0,15
Male,CN,47.0,12,9379,2752.0,7998.0,16716,157,23.81818182,71,0.68229062,9379,0,1,15
Male,CN,32.0,7,11516,3295.0,6723.0,12370,113,69.66666667,174,0.921937753,11516,0,1,15
Male,CN,35.0,13,10798,1280.0,8449.0,10508,8,52.5,366,1.085295013,10798,0,1,15
Male,CN,43.0,11,10306,1369.0,5620.0,14829,65,50.1,155,0.768999258,10306,0,1,15
Male,CN,48.0,10,11338,3574.0,6779.0,15654,11,44.33333333,166,0.7284540690000001,11338,0,1,15
Female,CN,36.0,6,10402,3893.0,5607.0,12338,83,124.2,329,0.924229211,10402,0,0,15
Male,CN,47.0,9,9849,0.0,3203.0,14473,75,79.75,243,0.7878718990000001,11349,1,1,15
Male,CN,43.0,15,11587,6081.0,4961.0,12370,60,47.28571429,240,0.921754244,11587,0,1,15
Male,CN,32.0,10,10858,4794.0,2513.0,15606,281,40.33333333,277,0.73061643,10858,0,1,15
Female,CN,36.0,22,9086,1846.0,3189.0,18283,13,33.38095238,89,0.623627413,9086,0,0,15
Male,CN,41.0,14,8038,2739.0,8925.0,18920,38,46.07692308,228,0.602617865,8038,0,1,15
Male,CN,44.0,14,10172,3932.0,6605.0,17531,1,39.30769231,201,0.6503548000000001,10172,0,1,15
Male,CN,29.0,14,11573,3420.0,7158.0,14686,161,21.15384615,64,0.7763189429999999,11573,0,1,15
Male,CN,35.0,11,9048,0.0,9328.0,19503,27,58.9,366,0.584545455,9048,0,1,15
Male,CN,33.0,15,9766,3666.0,8684.0,15101,13,49.92857143,335,0.7548976890000001,9766,0,1,15
Male,CN,47.0,7,11916,3360.0,6905.0,14421,109,103.3333333,301,0.790447958,11916,0,1,15
Male,CN,44.0,6,9863,4575.0,2782.0,15347,93,122.0,245,0.7427432070000001,9863,0,1,15
Female,CN,35.0,10,10932,10598.0,637.0,13721,121,56.88888889,369,0.830668319,10932,0,0,15
Female,CN,30.0,8,10965,6491.0,2100.0,16729,260,42.28571429,134,0.681237372,10965,0,0,15
Female,CN,34.0,9,10403,0.0,10150.0,14720,94,21.625,87,0.774194973,10403,0,0,15
Male,CN,51.0,20,10835,6665.0,6571.0,12140,195,12.63157895,51,0.938653213,11001,0,1,15
Female,CN,31.0,10,9379,6847.0,3578.0,16429,41,72.22222222,314,0.6935826890000001,9379,0,0,15
Male,CN,54.0,10,9117,10850.0,0.0,13262,550,17.0,56,0.859184135,9117,0,1,15
Male,CN,34.0,27,8200,10668.0,3139.0,17513,287,12.96153846,48,0.650606978,8200,0,1,15
Male,CN,50.0,14,10959,4990.0,5798.0,13827,79,43.92307692,124,0.824045708,10959,0,1,15
Female,CN,58.0,10,10270,4114.0,5604.0,13957,97,53.88888889,185,0.816369564,10270,0,0,15
Female,CN,42.0,18,6217,7553.0,2943.0,21337,35,39.41176471,202,0.5339649439999999,6417,1,0,15
Male,CN,31.0,13,8409,4004.0,6831.0,16578,34,36.83333333,106,0.6869363009999999,8409,0,1,15
Male,CN,36.0,5,6226,5666.0,0.0,15751,493,44.25,93,0.723001714,6226,0,1,15
Female,CN,34.0,27,16697,12608.0,8228.0,13492,37,26.34615385,103,0.843943077,16697,0,0,15
Male,CN,50.0,9,10182,3522.0,7863.0,15843,121,31.375,110,0.718642934,10182,0,1,15
Male,CN,39.0,11,11277,1970.0,7070.0,16156,96,27.7,125,0.7045611540000001,12077,2,1,15
Male,CN,32.0,24,9195,5199.0,8572.0,17119,1,28.0,119,0.66471114,9195,0,1,15
Male,CN,42.0,6,9999,3581.0,3463.0,16295,100,105.6,282,0.6983129790000001,9999,0,1,15
Male,CN,33.0,17,10859,2070.0,9417.0,12775,26,27.875,134,0.890717025,10859,0,1,15
Male,AU,26.0,4,10902,0.0,6688.0,16655,241,9.666666667,29,0.6831900329999999,10902,0,1,5
Female,CN,66.0,13,8352,4689.0,5049.0,21836,108,51.75,195,0.52107712,9852,1,0,15
Female,CN,32.0,9,9414,4280.0,3832.0,18437,30,84.0,309,0.617123176,9414,0,0,15
Male,CN,60.0,2,6296,5300.0,0.0,16254,584,44.0,44,0.7,6296,0,1,15
Male,CN,40.0,13,11298,1361.0,9804.0,13355,6,37.91666667,136,0.8519131409999999,11298,0,1,15
Male,CN,42.0,13,8930,8639.0,2436.0,16559,159,43.83333333,123,0.687046319,8930,0,1,15
Female,CN,37.0,17,9674,3438.0,8070.0,16499,2,23.5625,106,0.6895133040000001,9674,0,0,15
Male,CN,55.0,5,10454,2224.0,6824.0,11340,27,152.0,337,1.003178131,10454,0,1,15
Female,CN,26.0,2,5998,3100.0,3100.0,15168,258,125.0,125,0.75,5998,0,0,15
Male,CN,36.0,11,9594,1321.0,9232.0,15378,79,45.5,232,0.739713877,10782,1,1,15
Male,CN,29.0,7,9590,3808.0,5294.0,18166,148,55.66666667,183,0.626130133,9590,0,1,15
Male,CN,31.0,14,7962,5024.0,6562.0,15187,87,45.76923077,162,0.7489082770000001,7962,0,1,15
Male,CN,58.0,7,10975,0.0,13183.0,12923,49,48.16666667,147,0.880067322,14959,2,1,15
Male,CN,47.0,13,9139,3368.0,6784.0,21984,122,34.0,217,0.517324418,9139,0,1,15
Male,CN,46.0,13,9835,4642.0,5258.0,15456,85,52.75,230,0.73572205,9835,0,1,15
Female,CN,39.0,12,8610,6705.0,3746.0,17137,129,46.54545455,155,0.66347377,8610,0,0,15
Male,CN,55.0,11,9924,9092.0,1622.0,12234,151,45.6,246,0.92920631,9924,0,1,15
Male,CN,55.0,11,10917,4080.0,6798.0,13335,140,56.3,271,0.852395951,10917,0,1,15
Male,CN,66.0,15,11193,4038.0,7176.0,12071,44,47.42857143,115,0.941463011,11193,0,1,15
Male,CN,42.0,15,8794,9412.0,2242.0,18329,200,37.0,213,0.6199847239999999,8794,0,1,15
Male,CN,41.0,15,8630,8674.0,1812.0,16260,1,51.85714286,146,0.698769373,11130,1,1,15
Female,CN,33.0,17,6979,1632.0,806.0,23613,67,24.5625,116,0.4810981239999999,6979,0,0,15
Male,CN,46.0,12,8489,6402.0,3896.0,17912,84,52.81818182,195,0.634218401,8489,0,1,15
Female,CN,53.0,12,11257,4287.0,6790.0,15393,81,54.0,173,0.73796336,11257,0,0,15
Male,CN,37.0,9,10254,7518.0,2530.0,12100,153,69.75,187,0.938718182,10254,0,1,15
Female,CN,35.0,13,10879,1020.0,7686.0,13631,13,57.83333333,269,0.833214731,10879,0,0,15
Male,CN,28.0,11,11408,2052.0,9151.0,13254,76,37.1,91,0.8567783309999999,11408,0,1,15
Male,CN,38.0,17,10097,8416.0,3351.0,14814,48,41.0625,196,0.7665289590000001,10097,0,1,15
Male,CN,28.0,11,10397,2480.0,655.0,14636,107,48.7,184,0.775796666,10397,0,1,15
Male,CN,67.0,19,7305,5733.0,5402.0,24197,8,39.83333333,313,0.4692532129999999,8805,1,1,15
Male,CN,43.0,9,9005,3495.0,4531.0,20625,33,50.25,101,0.550485333,9005,0,1,15
Male,CN,48.0,13,11068,5723.0,3827.0,14274,22,55.66666667,135,0.7953657,11068,0,1,15
Female,CN,49.0,13,9531,8505.0,2375.0,16498,10,54.75,192,0.688139775,9531,0,0,15
Female,CN,32.0,9,8600,5243.0,4760.0,20325,29,87.25,194,0.558533825,9600,1,0,15
Male,CN,45.0,8,10613,5440.0,3281.0,14037,114,79.85714286,241,0.8086663820000001,10613,0,1,15
Female,CN,39.0,8,10110,10557.0,642.0,13223,57,72.42857143,342,0.858256825,10110,0,0,15
Female,CN,33.0,10,9759,5348.0,3846.0,13207,229,50.44444444,299,0.859164837,9759,0,0,15
Male,CN,37.0,4,8985,4700.0,2276.0,19208,174,87.66666667,184,0.590730945,8985,0,1,15
Female,CN,54.0,16,10143,6673.0,4531.0,14384,99,34.8,107,0.788841769,10143,0,0,15
Male,SG,20.0,8,6423,4071.0,3350.0,20446,17,69.0,190,0.554879194,6423,0,1,69
Male,KR,54.0,17,9064,11356.0,4515.0,13251,88,38.625,240,0.85593691,9064,0,1,39
Male,CN,46.0,18,9946,5953.0,5316.0,15202,38,37.88235294,72,0.746074201,9946,0,1,15
Male,CN,61.0,10,10206,3920.0,736.0,13573,261,51.0,129,0.835536727,10206,0,1,15
Male,CN,40.0,19,8725,6946.0,4387.0,17380,29,38.33333333,160,0.652494822,8825,1,1,15
Male,CN,46.0,13,8986,7250.0,4168.0,16542,120,43.66666667,141,0.68551203,8986,0,1,15
Male,CN,38.0,5,9362,7351.0,2265.0,14210,122,125.25,255,0.7979999999999999,11826,1,1,15
Male,CN,47.0,8,9732,7874.0,2125.0,14566,135,81.85714286,252,0.778401758,9732,0,1,15
Male,CN,28.0,26,6911,2902.0,7860.0,22353,7,17.12,76,0.507088981,6911,0,1,15
Male,CN,31.0,13,9615,675.0,8109.0,16862,75,52.58333333,258,0.672158107,9615,0,1,15
Female,CN,41.0,13,10454,4980.0,6147.0,15384,43,47.91666667,180,0.736662116,10454,0,0,15
Female,AU,48.0,4,6861,2784.0,3080.0,17550,336,92.0,253,0.645709402,6861,0,0,5
Male,CN,40.0,10,8690,7419.0,2736.0,14648,84,66.66666667,194,0.773519252,8690,0,1,15
Male,CN,45.0,9,10902,12426.0,0.0,14717,375,38.625,118,0.769725488,10902,0,1,15
Male,CN,52.0,8,9555,4397.0,4479.0,13420,95,81.71428571,334,0.844097615,9555,0,1,15
Male,CN,41.0,14,7446,7945.0,3027.0,19683,60,48.76923077,132,0.575507291,7446,0,1,15
Male,CN,44.0,3,10707,0.0,6360.0,14722,220,8.0,11,0.769362179,10707,0,1,15
Male,CN,49.0,8,11526,5010.0,5654.0,12355,44,96.0,396,0.91670255,11526,0,1,15
Male,CN,46.0,7,10083,1038.0,1838.0,15478,127,41.66666667,111,0.731722445,10083,0,1,15
Male,CN,40.0,10,9760,2080.0,3436.0,14828,85,53.55555556,123,0.7637793359999999,9760,0,1,15
Male,CN,29.0,18,10820,6011.0,4794.0,14375,257,27.29411765,68,0.7878469570000001,10820,0,1,15
Male,CN,48.0,11,8217,9366.0,892.0,17277,355,26.0,93,0.655489958,8217,0,1,15
Male,HK,47.0,12,9974,3772.0,5187.0,18237,34,58.0,258,0.620816472,9974,0,1,27
Male,CN,31.0,13,10379,3872.0,6422.0,17640,13,56.83333333,143,0.641826531,10379,0,1,15
Female,CN,46.0,9,10785,6100.0,2957.0,10349,72,61.875,184,1.093989757,10785,0,0,15
Female,CN,60.0,9,9656,8369.0,1453.0,15094,207,62.75,189,0.750043063,9656,0,0,15
Male,CN,61.0,13,6402,0.0,3072.0,21997,40,32.66666667,141,0.5146565439999999,6902,1,1,15
Male,CN,42.0,10,9704,4695.0,6579.0,19988,38,49.66666667,184,0.566286272,9704,0,1,15
Female,CN,33.0,12,8001,7165.0,2783.0,16580,165,50.90909091,401,0.682616405,8001,0,0,15
Male,CN,37.0,12,9503,0.0,5716.0,13598,130,54.09090909,206,0.832237094,9503,0,1,15
Female,CN,33.0,21,8772,0.0,11692.0,19609,30,14.3,52,0.57711102,8772,0,0,15
Male,CN,45.0,9,9355,5308.0,4780.0,13826,128,67.375,144,0.818484016,9355,0,1,15
Female,CN,37.0,4,9306,6816.0,1562.0,15344,320,118.6666667,212,0.7375,9306,0,0,15
Male,CN,40.0,9,11849,1280.0,2242.0,13519,65,67.75,354,0.8370522970000001,12649,1,1,15
Female,CN,30.0,11,8692,7932.0,2587.0,15954,190,50.3,125,0.7092497179999999,8692,0,0,15
Male,CN,39.0,14,8932,4406.0,5909.0,18786,5,48.07692308,126,0.6022479510000001,8932,0,1,15
Male,CN,44.0,18,8892,4104.0,7668.0,18849,1,40.94117647,180,0.600192583,8892,0,1,15
Male,CN,31.0,12,8712,8421.0,1306.0,13261,163,45.36363636,159,0.8530706579999999,8712,0,1,15
Male,CN,51.0,15,11579,6048.0,4704.0,15150,291,30.78571429,121,0.7466666670000001,11579,0,1,15
Male,HK,50.0,15,9662,7327.0,4530.0,15280,68,37.14285714,100,0.740244764,9662,0,1,27
Male,CN,41.0,6,11448,0.0,9775.0,11802,12,50.4,88,0.958333333,11448,0,1,15
Female,CN,40.0,8,9094,0.0,10172.0,13529,23,46.28571429,162,0.8359753120000001,9094,0,0,15
Female,CN,44.0,12,6630,4863.0,5032.0,21661,72,53.09090909,128,0.522107013,6630,0,0,15
Female,CN,38.0,7,8975,3615.0,5047.0,15890,242,22.0,56,0.711680302,8975,0,0,15
Male,CN,29.0,5,8078,0.0,8245.0,14439,25,54.75,116,0.782964887,8078,0,1,15
Male,CN,54.0,10,9315,5547.0,4464.0,14508,4,74.77777778,384,0.779228701,9581,1,1,15
Male,JP,48.0,4,11736,12305.0,0.0,12920,500,29.66666667,61,0.875,11736,0,1,35
Male,JP,61.0,4,11736,12305.0,0.0,12920,540,54.0,144,0.875,11736,0,1,35
Male,CN,57.0,10,9528,6557.0,3436.0,17885,145,63.88888889,131,0.632024602,10207,1,1,15
Male,CN,39.0,9,8740,7003.0,2157.0,15706,91,61.625,155,0.719708392,8740,0,1,15
Female,CN,45.0,7,8257,1960.0,6818.0,18516,25,99.16666667,373,0.610379132,8257,0,0,15
Male,CN,27.0,10,9754,1928.0,6607.0,17257,100,35.66666667,103,0.654840355,9754,0,1,15
Male,CN,48.0,12,11302,8126.0,2803.0,14807,278,40.36363636,180,0.763139056,11302,0,1,15
Male,CN,47.0,13,10429,5413.0,5330.0,15096,77,53.75,153,0.748414812,10429,0,1,15
Male,CN,39.0,9,10128,2858.0,5396.0,13387,2,84.125,300,0.84366699,10128,0,1,15
Male,CN,43.0,11,7993,3150.0,6744.0,22141,12,45.4,118,0.510042907,7993,0,1,15
Male,CN,55.0,23,11053,7459.0,5319.0,14560,36,31.5,142,0.7755885990000001,11053,0,1,15
Male,CN,30.0,7,8981,3172.0,6578.0,15601,144,79.66666667,384,0.723829242,8981,0,1,15
Male,CN,47.0,12,7837,4200.0,4732.0,17001,104,56.72727273,149,0.664179754,7837,0,1,15
Male,CN,45.0,15,7984,6786.0,3878.0,20126,126,38.28571429,169,0.5610319979999999,7984,0,1,15
Male,CN,41.0,10,8276,8873.0,2000.0,16038,190,43.0,201,0.7039506170000001,8276,0,1,15
Female,CN,34.0,15,10996,5138.0,4967.0,14498,11,49.5,268,0.778714995,10996,0,0,15
Male,CN,32.0,16,10574,4327.0,7535.0,17108,214,25.93333333,150,0.6599111529999999,10574,0,1,15
Male,CN,37.0,8,9026,0.0,3281.0,15176,50,92.28571429,161,0.7439147340000001,9026,0,1,15
Female,CN,30.0,8,9747,0.0,4525.0,12759,16,96.0,215,0.8848169920000001,9747,0,0,15
Female,CN,42.0,13,10352,6216.0,4757.0,19731,43,42.25,209,0.572150423,10352,0,0,15
Male,CN,36.0,13,8180,2540.0,2164.0,19899,28,54.25,275,0.5673144379999999,8180,0,1,15
Male,CN,51.0,4,7353,7370.0,0.0,17274,471,54.33333333,153,0.6534676389999999,7353,0,1,15
Male,CN,39.0,16,9690,8339.0,2821.0,16345,11,37.73333333,142,0.690596513,9690,0,1,15
Male,CN,38.0,17,8946,7289.0,3803.0,20429,32,39.0625,142,0.552531206,8946,0,1,15
Male,TW,63.0,14,10359,9169.0,1940.0,15760,342,28.61538462,106,0.7161484770000001,10359,0,1,77
Male,CN,39.0,17,15793,4240.0,7656.0,12903,34,31.9375,81,0.874705882,16293,1,1,15
Male,CN,57.0,8,9825,5575.0,4983.0,10739,109,84.0,239,1.050889282,9825,0,1,15
Male,CN,61.0,18,10905,6461.0,0.0,18377,438,16.41176471,60,0.614099146,10905,0,1,15
Male,CN,56.0,14,10230,1605.0,5174.0,16775,16,51.92307692,126,0.672569896,10230,0,1,15
Male,CN,39.0,11,10678,4760.0,3878.0,11797,152,55.8,329,0.956316013,10678,0,1,15
Male,CN,40.0,12,7933,5000.0,5723.0,17515,30,60.54545455,158,0.64399372,7933,0,1,15
Male,KR,50.0,12,7160,13690.0,2354.0,13691,208,46.36363636,150,0.8238623909999999,7160,0,1,39
Male,CN,54.0,14,8419,1636.0,8597.0,16852,4,50.76923077,263,0.66930394,8419,0,1,15
Female,CN,28.0,14,8130,7340.0,3237.0,20353,11,48.92307692,186,0.554042647,8130,0,0,15
Female,CN,56.0,14,9586,3656.0,2531.0,17662,19,45.15384615,171,0.638445816,9586,0,0,15
Male,CN,33.0,10,10967,6430.0,3971.0,14742,137,64.88888889,254,0.764885362,11909,2,1,15
Female,CN,56.0,9,6556,5829.0,3604.0,25247,48,69.625,275,0.4465330529999999,6556,0,0,15
Male,CN,40.0,8,8762,2805.0,6086.0,17604,36,57.71428571,230,0.640291411,8762,0,1,15
Male,CN,43.0,13,10508,8016.0,2352.0,13781,149,42.41666667,161,0.817778826,10508,0,1,15
Male,CN,40.0,11,11871,0.0,3205.0,13200,111,45.8,298,0.853748485,16483,2,1,15
Female,CN,30.0,8,9673,8644.0,1139.0,14555,247,65.0,265,0.774056338,9673,0,0,15
Male,CN,37.0,15,8590,6687.0,3895.0,16576,136,39.71428571,106,0.6796356179999999,8590,0,1,15
Male,CN,42.0,11,8260,10379.0,0.0,14436,377,34.3,128,0.7803685229999999,8260,0,1,15
Female,CN,32.0,8,9315,7380.0,2256.0,15601,180,74.0,356,0.7220562779999999,9315,0,0,15
Male,CN,38.0,16,12934,9924.0,2439.0,12976,172,36.13333333,154,0.868125,12934,0,1,15
Male,CN,37.0,17,6856,8915.0,1918.0,23481,124,37.5,157,0.479699757,6856,1,1,15
Female,CN,42.0,14,6308,2574.0,7203.0,23159,37,34.84615385,92,0.4863327429999999,6808,1,0,15
Male,CN,42.0,8,11641,3485.0,6271.0,15107,98,55.85714286,224,0.745525915,11641,0,1,15
Male,CN,43.0,14,8585,4520.0,3496.0,16864,31,52.92307692,294,0.667844521,8585,0,1,15
Male,HK,49.0,14,9472,3705.0,6996.0,13933,125,42.23076923,286,0.808323405,9472,0,1,27
Male,KR,52.0,13,11190,768.0,8625.0,13195,114,39.83333333,146,0.853487685,11190,0,1,39
Male,KR,47.0,7,5768,5920.0,3750.0,16254,238,55.5,135,0.692857143,5768,0,1,39
Male,CN,38.0,8,10116,3924.0,3062.0,16217,4,92.0,447,0.694428686,10116,0,1,15
Male,CN,43.0,11,10876,5358.0,1417.0,13856,170,53.8,189,0.812727338,10876,0,1,15
Male,CN,33.0,16,9754,3433.0,5482.0,21917,2,34.53333333,189,0.513703974,9754,0,1,15
Female,CN,41.0,10,9265,6124.0,3707.0,13801,81,67.11111111,268,0.8156466920000001,9265,0,0,15
Male,CN,55.0,17,7857,4677.0,6015.0,20079,38,38.5625,121,0.560578216,7857,0,1,15
Male,CN,40.0,16,7749,2049.0,8592.0,20533,8,34.26666667,161,0.5481761070000001,8203,1,1,15
Male,CN,36.0,17,9130,3868.0,8835.0,13911,81,35.3125,124,0.809092085,9130,0,1,15
Male,CN,46.0,10,9237,5441.0,4761.0,13764,238,47.88888889,232,0.817712874,9237,0,1,15
Male,CN,36.0,14,7413,4566.0,6302.0,19523,71,48.76923077,166,0.576422681,7413,0,1,15
Male,CN,48.0,10,7678,8585.0,1733.0,14911,341,42.88888889,192,0.754577158,7678,0,1,15
Male,CN,50.0,16,10261,7170.0,2328.0,14815,134,39.4,135,0.759346608,10261,0,1,15
Male,CN,46.0,16,8446,4465.0,4945.0,16128,29,45.8,132,0.697396453,8785,1,1,15
Male,CN,31.0,11,8918,0.0,9016.0,17160,40,21.7,75,0.655454545,8918,0,1,15
Male,CN,37.0,13,7715,7845.0,2272.0,16989,12,58.58333333,405,0.662017188,9760,2,1,15
Male,CN,46.0,11,7262,2560.0,7376.0,22539,59,50.7,183,0.49890146,7262,0,1,15
Male,CN,58.0,14,6027,5586.0,3078.0,22098,150,41.69230769,157,0.508760521,6027,0,1,15
Male,JP,56.0,16,6425,10911.0,5103.0,15382,228,33.46666667,136,0.730878299,6425,0,1,35
Male,CN,37.0,8,7836,1245.0,8402.0,17957,43,48.85714286,156,0.626033859,8336,1,1,15
Male,CN,38.0,14,10407,4220.0,6739.0,14199,31,36.23076923,172,0.791714205,10407,0,1,15
Male,CN,28.0,8,11119,4340.0,5525.0,15077,340,22.42857143,69,0.7455959409999999,11119,0,1,15
Male,CN,45.0,17,6452,2689.0,8247.0,22852,34,33.6875,120,0.491913618,6872,2,1,15
